Device Name,Sensor ID,Sensor Type
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],3960,SNMP System Uptime
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],4254,SNMP Traffic
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],4255,SNMP Traffic
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],4256,SNMP Traffic
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],4251,SNMP Traffic
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],4252,SNMP Traffic
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],4253,SNMP Traffic
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],4693,Syslog Receiver
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],7245,SNMP Traffic
{isp-wr-jp-172-60-60-212} (172.60.60.212) [MK-CCR2116-12G-4S+] @Rack_06 [CDC-105],8594,SNMP Traffic
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4474,SNMP Traffic
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4475,SNMP Traffic
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4476,SNMP Traffic
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4477,SNMP Traffic
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4478,SNMP Traffic
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4473,SNMP Traffic
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4360,SNMP CPU Load
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4359,SNMP Disk Free
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4361,SNMP Memory
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4257,SNMP System Uptime
{isp-wr-jp-172-60-60-213} (172.60.60.213) [MK-CCR1036-12G-4S] @Rack_05 [CDC-105],4694,Syslog Receiver
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4362,SNMP System Uptime
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4464,SNMP Disk Free
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4465,SNMP CPU Load
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4466,SNMP Memory
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4480,SNMP Traffic
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4481,SNMP Traffic
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4482,SNMP Traffic
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4483,SNMP Traffic
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4484,SNMP Traffic
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4479,SNMP Traffic
{isp-wr-jp-172-60-60-214} (172.60.60.214) [MK-CCR1036-12G-4S] @Rack_06 [CDC-105],4695,Syslog Receiver
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10716,SNMP Custom Table
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],8038,SNMP Custom Table
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],8039,SNMP Custom Table
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],8040,SNMP Custom Table
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],7983,SNMP System Uptime
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],7984,SNMP Cisco System Health
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],7990,Syslog Receiver
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10699,SNMP Cisco System Health
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10698,SNMP Cisco System Health
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10700,SNMP Cisco System Health
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10705,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10707,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10708,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10709,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10706,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10702,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10701,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],7979,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],7980,SNMP Traffic
{asr-wr-jp-172-60-60-221} (172.60.60.221) [ASR1002-X Chassis] @Rack_05 [CDC-105],10657,SNMP Traffic
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],8042,SNMP Custom Table
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],10717,SNMP Custom Table
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],8043,SNMP Custom Table
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],8044,SNMP Custom Table
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],7993,SNMP Traffic
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],7992,SNMP Traffic
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],7994,SNMP Traffic
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],7997,SNMP System Uptime
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],7998,SNMP Cisco System Health
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],8000,SNMP Cisco System Health
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],7999,SNMP Cisco System Health
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],8002,SNMP Cisco System Health
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],8001,SNMP Cisco System Health
{asr-wr-jp-172-60-60-222} (172.60.60.222) [ASR1002-X Chassis] @Rack_06 [CDC-105],8003,Syslog Receiver
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8052,SNMP Custom Table
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],9488,SNMP Custom Table
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8053,SNMP Custom Table
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8006,SNMP Cisco System Health
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8010,SNMP Cisco System Health
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8007,SNMP Cisco System Health
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8011,SNMP Cisco System Health
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8008,SNMP Cisco System Health
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8009,SNMP Cisco System Health
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8014,SNMP Traffic
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8015,SNMP Traffic
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],8016,Syslog Receiver
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],9475,SNMP Traffic
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],9805,SNMP Traffic
{asr-wr-jp-172-60-60-223} (172.60.60.223) [ASR1002-X Chassis] @Rack_05 [CDC-105],9806,SNMP Traffic
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],10715,SNMP Custom Table
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],9490,SNMP Custom Table
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8047,SNMP Custom Table
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8048,SNMP Custom Table
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],10710,SNMP Traffic
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],9482,SNMP Traffic
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],10718,SNMP Traffic
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8021,SNMP System Uptime
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8023,SNMP Cisco System Health
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8027,SNMP Cisco System Health
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8024,SNMP Cisco System Health
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8028,SNMP Cisco System Health
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8025,SNMP Cisco System Health
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8026,SNMP Cisco System Health
{asr-wr-jp-172-60-60-224} (172.60.60.224) [ASR1002-X Chassis] @Rack_06 [CDC-105],8022,Syslog Receiver
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5336,SNMP Traffic
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5342,SNMP Traffic
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5344,Syslog Receiver
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5345,SNMP Cisco System Health
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5347,SNMP Cisco System Health
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5349,SNMP Cisco System Health
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5348,SNMP Cisco System Health
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5346,SNMP Cisco System Health
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7250,SNMP Traffic
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7251,SNMP Traffic
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7252,SNMP Traffic
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7253,SNMP Traffic
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7254,SNMP Traffic
{iil-sw-jp-172-60-60-232} (172.60.60.232) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7255,SNMP Traffic
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5317,SNMP Traffic
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5319,Syslog Receiver
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5320,SNMP System Uptime
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5323,SNMP Cisco System Health
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5329,SNMP Cisco System Health
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5325,SNMP Cisco System Health
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5327,SNMP Cisco System Health
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5326,SNMP Cisco System Health
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5324,SNMP Cisco System Health
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,5328,SNMP Cisco System Health
{iil-sw-jp-172-60-60-231} (172.60.60.231) [ CISCO-WS-C2960S-48TD-L ] @Rack_XX,10958,SNMP Traffic
{iil-sw-jp-172-60-60-233} (172.60.60.233) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],5622,SNMP System Uptime
{iil-sw-jp-172-60-60-233} (172.60.60.233) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],5623,Syslog Receiver
{iil-sw-jp-172-60-60-233} (172.60.60.233) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7177,SNMP Traffic
{iil-sw-jp-172-60-60-233} (172.60.60.233) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7191,SNMP Cisco System Health
{iil-sw-jp-172-60-60-233} (172.60.60.233) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7193,SNMP Cisco System Health
{iil-sw-jp-172-60-60-233} (172.60.60.233) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7195,SNMP Cisco System Health
{iil-sw-jp-172-60-60-233} (172.60.60.233) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7194,SNMP Cisco System Health
{iil-sw-jp-172-60-60-233} (172.60.60.233) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7192,SNMP Cisco System Health
{iil-sw-jp-172-60-60-234} (172.60.60.234) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],5624,SNMP System Uptime
{iil-sw-jp-172-60-60-234} (172.60.60.234) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],5625,Syslog Receiver
{iil-sw-jp-172-60-60-234} (172.60.60.234) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7178,SNMP Traffic
{iil-sw-jp-172-60-60-234} (172.60.60.234) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7186,SNMP Cisco System Health
{iil-sw-jp-172-60-60-234} (172.60.60.234) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7188,SNMP Cisco System Health
{iil-sw-jp-172-60-60-234} (172.60.60.234) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7190,SNMP Cisco System Health
{iil-sw-jp-172-60-60-234} (172.60.60.234) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7189,SNMP Cisco System Health
{iil-sw-jp-172-60-60-234} (172.60.60.234) [CISCO-WS-C2960S-48TD-L] @Rack_MUX [CDC-101],7187,SNMP Cisco System Health
{iil-sw-jp-172-60-60-237} (172.60.60.237) [CISCO-WS-C2960S-48TD-L] @Rack_05 [CDC-105],5626,SNMP System Uptime
{iil-sw-jp-172-60-60-237} (172.60.60.237) [CISCO-WS-C2960S-48TD-L] @Rack_05 [CDC-105],5627,Syslog Receiver
{iil-sw-jp-172-60-60-237} (172.60.60.237) [CISCO-WS-C2960S-48TD-L] @Rack_05 [CDC-105],7180,SNMP Traffic
{iil-sw-jp-172-60-60-237} (172.60.60.237) [CISCO-WS-C2960S-48TD-L] @Rack_05 [CDC-105],7181,SNMP Cisco System Health
{iil-sw-jp-172-60-60-237} (172.60.60.237) [CISCO-WS-C2960S-48TD-L] @Rack_05 [CDC-105],7183,SNMP Cisco System Health
{iil-sw-jp-172-60-60-237} (172.60.60.237) [CISCO-WS-C2960S-48TD-L] @Rack_05 [CDC-105],7185,SNMP Cisco System Health
{iil-sw-jp-172-60-60-237} (172.60.60.237) [CISCO-WS-C2960S-48TD-L] @Rack_05 [CDC-105],7184,SNMP Cisco System Health
{iil-sw-jp-172-60-60-237} (172.60.60.237) [CISCO-WS-C2960S-48TD-L] @Rack_05 [CDC-105],7182,SNMP Cisco System Health
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5628,SNMP System Uptime
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],5629,Syslog Receiver
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7196,SNMP Cisco System Health
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7202,SNMP Cisco System Health
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7198,SNMP Cisco System Health
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7200,SNMP Cisco System Health
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7197,SNMP Cisco System Health
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],7204,SNMP Traffic
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],10675,SNMP Cisco System Health
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],10676,SNMP Cisco System Health
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],10703,SNMP Traffic
{iil-sw-jp-172-60-60-238} (172.60.60.238) [CISCO-WS-C2960S-48TD-L] @Rack_06 [CDC-105],10704,SNMP Cisco System Health
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],5630,SNMP System Uptime
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],5631,Syslog Receiver
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7205,SNMP Cisco System Health
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7207,SNMP Cisco System Health
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7209,SNMP Cisco System Health
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7206,SNMP Cisco System Health
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7231,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7345,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7346,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7347,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7348,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7349,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7350,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7351,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7352,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7353,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7357,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7358,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7359,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7360,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7361,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7362,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7363,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7364,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],7365,SNMP Traffic
{mgmt-jp-10-100-11-51} (10.100.11.51) [Cisco-WS-C3750X-48P] @Rack_02 [CDC-104],10681,SNMP Cisco System Health
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],5632,SNMP System Uptime
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],5633,Syslog Receiver
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7272,SNMP Traffic
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7317,SNMP Cisco System Health
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7319,SNMP Cisco System Health
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7321,SNMP Cisco System Health
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7320,SNMP Cisco System Health
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7318,SNMP Cisco System Health
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7366,SNMP Traffic
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7367,SNMP Traffic
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7368,SNMP Traffic
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7369,SNMP Traffic
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7370,SNMP Traffic
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7371,SNMP Traffic
{mgmt-jp-10-100-11-52} (10.100.11.52) [Cisco-WS-C3750X-48P-S] @Rack_03 [CDC-104],7372,SNMP Traffic
